Taxon,Cluster
SAMEA104125058_contigs,1
ERZ3531653,1
SAMEA103905198_contigs,1
SAMEA103905209_contigs,1
SAMEA104090893_contigs,1
ERZ3044566,1
GCA_007624075_1_ASM762407v1_genomic,1
GCA_015795795_1_PDT000432815_1_genomic,1
ERZ3044457,1
2355_Vc_ICDC_VC911,1
SAMEA3303627_contigs,1
SAMN04286058_contigs,1
GCA_015761545_1_PDT000787660_1_genomic,1
SAMEA3903274_contigs,1
ERZ3044417,1
SAMEA4057592_contigs,1
ERZ3046474,1
ERZ3044513,1
GCA_015759965_1_PDT000787740_1_genomic,1
GCA_015762405_1_PDT000787632_1_genomic,1
GCA_024621245_1_PDT001383693_1_genomic,1
ERZ9052021,1
ERZ3044539,1
SAMN08862225_contigs,1
ERZ3044665,1
GCA_024630195_1_PDT001383784_1_genomic,1
2552_Vc_THSTI_45869,1
ERZ3044659,1
SAMN08862223_contigs,1
ERZ3072661,1
GCA_018398035_1_ASM1839803v1_genomic,1
GCA_024621035_1_PDT001383763_1_genomic,1
SAMEA2203446_contigs,1
SAMEA2698305_contigs,1
SAMEA2203462_contigs,1
GCA_015761225_1_PDT000787656_1_genomic,1
GCA_009748965_1_ASM974896v1_genomic,1
SAMEA104125031_contigs,1
GCA_015795715_1_PDT000432822_1_genomic,1
SAMEA104125037_contigs,1
ERZ3193727,1
ERZ3193731,1
SAMEA2518996_contigs,1
SAMEA104090701_contigs,1
ERZ3044554,1
SAMEA3912519_contigs,1
ERZ3250706,1
SAMEA1484001_contigs,1
ERZ3044583,1
SAMEA104125034_contigs,1
ERZ2887527,1
ERZ3163431,1
GCA_020796985_1_PDT001170640_1_genomic,1
GCA_028676775_1_PDT001618461_1_genomic,1
SAMEA104090841_contigs,1
SAMEA104090645_contigs,1
SAMEA104090720_contigs,1
SAMEA1920008_contigs,1
GCA_000789055_1_ASM78905v1_genomic,1
ERZ3250510,1
GCA_007624835_1_ASM762483v1_genomic,1
GCA_015958965_1_PDT000893865_1_genomic,1
SAMEA104090633_contigs,1
GCA_024620765_1_PDT001383789_1_genomic,1
GCA_015795395_1_PDT000432840_1_genomic,1
GCA_024631075_1_PDT001383740_1_genomic,1
SAMEA103905940_contigs,1
SAMEA3303425_contigs,1
GCA_000789075_1_ASM78907v1_genomic,1
SAMEA101016418_contigs,1
SAMEA3303461_contigs,1
ERZ3044529,1
GCA_015796455_1_PDT000432779_1_genomic,1
SAMEA104090641_contigs,1
ERZ9344809,1
SAMEA1405601_contigs,1
SAMEA3303465_contigs,1
SAMEA3303487_contigs,1
ERZ4181665,1
GCA_015796195_1_PDT000432792_1_genomic,1
SAMEA3303540_contigs,1
SAMEA2445016_contigs,1
GCA_015757145_1_PDT000787910_1_genomic,1
SAMEA104090761_contigs,1
ERZ3044504,1
SAMEA101011168_contigs,1
ERZ9451827,1
SAMEA104090726_contigs,1
GCA_003013485_1_ASM301348v1_genomic,1
SAMEA2149865_contigs,1
GCA_015795175_1_PDT000432830_1_genomic,1
SAMEA3303452_contigs,1
1610_Vc_C5,1
SAMEA104090684_contigs,1
ERZ3044448,1
GCA_018916585_1_ASM1891658v1_genomic,1
SAMEA103905529_contigs,1
ERZ9352890,1
ERZ3044456,1
ERZ3044470,1
ERZ3072696,1
SAMEA103900039_contigs,1
ERZ3250752,1
SAMEA104090712_contigs,1
SAMEA104090814_contigs,1
ERZ3250579,1
SAMEA104090849_contigs,1
ERZ4181681,1
GCA_007624635_1_ASM762463v1_genomic,1
ERZ2888404,1
GCA_024630835_1_PDT001383759_1_genomic,1
GCA_015761305_1_PDT000787652_1_genomic,1
SAMEA103910213_contigs,1
SAMEA103905937_contigs,1
GCA_015759045_1_PDT000787799_1_genomic,1
SAMEA104125061_contigs,1
1542_Vc_A18,1
ERZ3044476,1
ERZ3213227,1
GCA_018929285_1_ASM1892928v1_genomic,1
GCA_024630855_1_PDT001383760_1_genomic,1
ERZ3635450,1
ERZ9451811,1
2321_Vc_H2C10,1
GCA_009749165_1_ASM974916v1_genomic,1
GCA_015795355_1_PDT000432851_1_genomic,1
SAMEA104090705_contigs,1
SAMEA104090639_contigs,1
SAMEA104090860_contigs,1
GCA_015754745_1_PDT000789094_1_genomic,1
SAMEA104125050_contigs,1
GCA_007624675_1_ASM762467v1_genomic,1
GCA_007624775_1_ASM762477v1_genomic,1
GCA_015757245_1_PDT000787901_1_genomic,1
SAMEA3303576_contigs,1
SAMEA103905098_contigs,1
GCA_024630095_1_PDT001383792_1_genomic,1
SAMEA103905541_contigs,1
GCA_015791635_1_PDT000433046_1_genomic,1
ERZ3193777,1
GCA_015761825_1_PDT000787650_1_genomic,1
SAMEA103905528_contigs,1
GCA_015758645_1_PDT000787832_1_genomic,1
SAMEA104090826_contigs,1
ERZ3044489,1
ERZ3071636,1
SAMEA2202659_contigs,1
GCA_015762345_1_PDT000787634_1_genomic,1
GCA_024631775_1_PDT001383708_1_genomic,1
SAMEA3303480_contigs,1
ERZ3193744,1
SAMEA104090679_contigs,1
ERZ4076167,1
SAMEA103905939_contigs,1
ERZ3213274,1
SAMEA104125084_contigs,1
2319_Vc_H2C8,1
2023_Vc_YN98296,1
ERZ3044651,1
ERZ3044532,1
GCA_021580295_1_PDT001229646_1_genomic,1
GCA_002194335_1_ASM219433v1_genomic,1
SAMEA104090743_contigs,1
ERZ3213675,1
GCA_015792995_1_PDT000432986_1_genomic,1
ERZ3250504,1
GCA_015802575_1_PDT000358543_2_genomic,1
SAMEA103907200_contigs,1
ERZ9505493,1
SAMEA2696129_contigs,1
ERZ8975553,1
ERZ3044427,1
MAK757,1
GCA_015761345_1_PDT000787653_1_genomic,1
GCA_015760325_1_PDT000787724_1_genomic,1
GCA_024630295_1_PDT001383779_1_genomic,1
ERZ3046461,1
SAMEA104090746_contigs,1
ERZ3046466,1
ERZ9459190,1
SAMEA104090754_contigs,1
ERZ3044577,1
SAMEA3303601_contigs,1
ERZ3044693,1
GCA_015754765_1_PDT000789096_1_genomic,1
ERZ3071985,1
SAMEA104090781_contigs,1
ERZ3072660,1
SAMEA104090876_contigs,1
2340_Vc_ICDC_VC368,1
SAMEA2698334_contigs,1
ERZ3044535,1
SAMEA104090758_contigs,1
ERZ3044421,1
GCA_024620485_1_PDT001383755_1_genomic,1
ERZ3155482,1
ERZ3071962,1
GCA_015761845_1_PDT000787620_1_genomic,1
SAMEA104090882_contigs,1
SAMEA4057599_contigs,1
SAMEA3903181_contigs,1
GCA_015751505_1_PDT000789244_1_genomic,1
ERZ3046458,1
SAMEA2203445_contigs,1
ERZ3250708,1
SAMEA104090867_contigs,1
GCA_009763825_1_ASM976382v1_genomic,1
GCA_015795605_1_PDT000432838_1_genomic,1
SAMEA4384462_contigs,1
ERZ3072639,1
GCA_002194305_1_ASM219430v1_genomic,1
GCA_015754645_1_PDT000789110_1_genomic,1
SAMEA3303723_contigs,1
ERZ3072683,1
SAMEA104090646_contigs,1
ERZ3250516,1
GCA_015759685_1_PDT000787767_1_genomic,1
ERZ3044575,1
GCA_015791675_1_PDT000433045_1_genomic,1
ERZ3072479,1
GCA_015791515_1_PDT000433051_1_genomic,1
SAMEA3303555_contigs,1
GCA_028675655_1_PDT001618454_1_genomic,1
SAMEA104090844_contigs,1
GCA_015757045_1_PDT000787909_1_genomic,1
ERZ3044683,1
ERZ3044641,1
ERZ3044531,1
SAMEA103905197_contigs,1
GCA_015759385_1_PDT000787778_1_genomic,1
1949_Vc_VC4370,1
2390_Vc_ICDC_VC2088,1
GCA_024629975_1_PDT001383803_1_genomic,1
GCA_007624355_1_ASM762435v1_genomic,1
GCA_015795655_1_PDT000432824_1_genomic,1
SAMEA103910272_contigs,1
SAMEA104090717_contigs,1
SAMEA104090900_contigs,1
SAMEA1919991_contigs,1
ERZ3213690,1
SAMN04285995_contigs,1
GCA_015753965_1_PDT000789141_1_genomic,1
ERZ3044622,1
ERZ3044428,1
1399_Vc_63_93__MO45_,1
GCA_007624255_1_ASM762425v1_genomic,1
SAMN08862320_contigs,1
ERZ2888689,1
SAMEA1018709_contigs,1
ERZ3044411,1
GCA_024631435_1_PDT001383796_1_genomic,1
SAMEA103920858_contigs,1
2324_Vc_H3C6,1
ERZ3193755,1
InDRE_3140,1
SAMEA104090772_contigs,1
SAMN04285993_contigs,1
SAMEA3303651_contigs,1
GCA_001250035_1_4075_3_5_genomic,1
SAMEA104090776_contigs,1
ERZ3495669,1
ERZ3071925,1
ERZ3046437,1
GCA_015754085_1_PDT000789130_1_genomic,1
SAMEA104090706_contigs,1
SAMEA103905539_contigs,1
ERZ3105443,1
ERZ3044595,1
SAMEA104090795_contigs,1
ERZ3044543,1
GCA_015788355_1_PDT000509862_1_genomic,1
GCA_015761085_1_PDT000787672_1_genomic,1
SAMEA3912501_contigs,1
ERZ3163481,1
GCA_015754435_1_PDT000789099_1_genomic,1
SAMEA2445106_contigs,1
GCA_018929815_1_ASM1892981v1_genomic,1
ERZ3044579,1
ERZ9344831,1
ERZ3073565,1
ERZ2887526,1
ERZ9299371,1
SAMEA103920883_contigs,1
SAMEA3303446_contigs,1
ERZ3250583,1
SAMEA104090791_contigs,1
ERZ3044538,1
GCA_015756185_1_PDT000788558_1_genomic,1
GCA_015762185_1_PDT000787642_1_genomic,1
ERZ3250763,1
ERZ3044409,1
SAMEA103905534_contigs,1
ERZ3044540,1
ERZ3105351,1
ERZ3073521,1
2388_Vc_ICDC_VC2035,1
ERZ3250509,1
SAMEA104090820_contigs,1
SAMEA3912537_contigs,1
GCA_015760085_1_PDT000787754_1_genomic,1
2349_Vc_ICDC_VC531,1
ERZ3073563,1
SAMEA103905935_contigs,1
2315_Vc_H2C2,1
SAMEA3303566_contigs,1
ERZ3044656,1
SAMEA3303570_contigs,1
ERZ4181674,1
GCA_015757385_1_PDT000787878_1_genomic,1
ERZ3044441,1
ERZ3250437,1
SAMEA3303677_contigs,1
ERZ3250425,1
ERZ3073568,1
GCA_024630735_1_PDT001383769_1_genomic,1
SAMEA3303553_contigs,1
ERZ9451777,1
ERZ8566111,1
SAMN04286030_contigs,1
A483,1
ERZ3250659,1
ERZ3044433,1
GCA_001184775_1_ASM118477v1_genomic,1
GCA_015760405_1_PDT000787722_1_genomic,1
SAMEA104090857_contigs,1
ERZ3163212,1
GCA_020799205_1_PDT001170539_1_genomic,1
SAMEA2445097_contigs,1
GCA_024631055_1_PDT001383742_1_genomic,1
1746_Vc_GP160,1
SAMEA3303648_contigs,1
SAMEA3303483_contigs,1
SAMEA104090702_contigs,1
ERZ3193815,1
SAMEA104090785_contigs,1
GCA_000736845_1_GFC_18_genomic,1
SAMEA2698319_contigs,1
ERZ3044494,1
ERZ3250592,1
SAMEA3303422_contigs,1
2059_Vc_VC26,1
ERZ3044546,1
ERZ9451821,1
SAMEA104090723_contigs,1
GCA_015754625_1_PDT000789107_1_genomic,1
GCA_032152635_1_PDT001905940_1_genomic,1
ERZ3044447,1
ERZ3131513,1
GCA_015796155_1_PDT000432793_1_genomic,1
SAMEA3303694_contigs,1
ERZ3250457,1
GCA_015761505_1_PDT000787670_1_genomic,1
GCA_015796415_1_PDT000432783_1_genomic,1
SAMEA104090891_contigs,1
SAMEA101019418_contigs,1
SAMEA104090655_contigs,1
ERZ3072002,1
ERZ8565615,1
GCA_015793655_1_PDT000432958_1_genomic,1
GCA_001030015_1_ASM103001v1_genomic,1
SAMEA2203552_contigs,1
GCA_015760265_1_PDT000787745_1_genomic,1
SAMN01096562_contigs,1
C6706,1
GCA_009748975_1_ASM974897v1_genomic,1
SAMEA104090889_contigs,1
GCA_015792515_1_PDT000433012_1_genomic,1
GCA_015759525_1_PDT000787779_1_genomic,1
SAMEA104090783_contigs,1
ERZ3193725,1
GCA_015788455_1_PDT000509860_1_genomic,1
SAMEA101023918_contigs,1
SAMEA2699025_contigs,1
2350_Vc_ICDC_VC636,1
GCA_015756695_1_PDT000787893_1_genomic,1
SAMEA104125038_contigs,1
ERZ3044667,1
ERZ3250431,1
SAMEA104090623_contigs,1
SAMEA103905530_contigs,1
ERZ3044465,1
ERZ9352381,1
GCA_024631495_1_PDT001383727_1_genomic,1
SAMEA104090829_contigs,1
ERZ3163213,1
ERZ3250547,1
GCA_007623875_1_ASM762387v1_genomic,1
ERZ3044430,1
ERZ3044666,1
ERZ9451803,1
SAMEA104090699_contigs,1
2586_Vc_4621STDY6714778,1
ERZ3044466,1
SAMEA104090637_contigs,1
GCA_015793015_1_PDT000432980_1_genomic,1
SAMEA2445110_contigs,1
GCA_015756265_1_PDT000788540_1_genomic,1
SAMEA3303440_contigs,1
3594_GCA_021580295_1,1
ERZ3250743,1
ERZ3193650,1
GCA_015755505_1_PDT000788590_1_genomic,1
GCA_007624365_1_ASM762436v1_genomic,1
SAMEA2202730_contigs,1
SAMEA104090903_contigs,1
SAMEA2202771_contigs,1
SAMEA3303427_contigs,1
SAMEA104090851_contigs,1
SAMEA104090657_contigs,1
GCA_018074285_1_PDT000793696_1_genomic,1
ERZ3250429,1
GCA_015759175_1_PDT000787749_1_genomic,1
SAMEA3303572_contigs,1
SAMEA104125082_contigs,1
SAMEA104090672_contigs,1
SAMEA2203557_contigs,1
ERZ3105364,1
ERZ3213232,1
1456_Vc_2012HC_08,1
ERZ3193742,1
GCA_028676355_1_PDT001618474_1_genomic,1
ERZ4193131,1
SAMEA104090671_contigs,1
SAMEA104090823_contigs,1
GCA_015761045_1_PDT000787678_1_genomic,1
SAMEA104090734_contigs,1
SAMEA3903273_contigs,1
ERZ3044553,1
ERZ3044545,1
ERZ3044701,1
ERZ935204,1
SAMEA104125062_contigs,1
ERZ3044690,1
ERZ3044631,1
ERZ3250692,1
SAMEA103908353_contigs,1
SAMEA104090874_contigs,1
GCA_015760525_1_PDT000787688_1_genomic,1
GCA_015812895_1_PDT000308755_2_genomic,1
2393_Vc_ICDC_VC2327,1
ERZ3044643,1
ERZ3044658,1
ERZ3044617,1
SAMN04286048_contigs,1
2314_Vc_H2C1b,1
BX330286,1
GCA_015760725_1_PDT000787708_1_genomic,1
GCA_015795515_1_PDT000432839_1_genomic,1
ERZ3044561,1
ERZ3196604,1
SAMEA3303557_contigs,1
SAMEA4057590_contigs,1
GCA_015759105_1_PDT000787747_1_genomic,1
SAMEA104090636_contigs,1
ERZ9451743,1
SAMEA104125035_contigs,1
SAMEA4384463_contigs,1
ERZ3044518,1
SAMEA3303600_contigs,1
SAMEA3303683_contigs,1
GCA_015795875_1_PDT000432818_1_genomic,1
ERZ3044671,1
GCA_015758385_1_PDT000787817_1_genomic,1
GCA_015795295_1_PDT000432850_1_genomic,1
SAMEA2445145_contigs,1
SAMEA2518998_contigs,1
GCA_015761205_1_PDT000787655_1_genomic,1
ERZ2900615,1
SAMEA104090824_contigs,1
ERZ3213655,1
GCA_015762225_1_PDT000787636_1_genomic,1
GCA_021580455_1_PDT001229635_1_genomic,1
ERZ935731,1
SAMEA2698351_contigs,1
SAMEA3303597_contigs,1
SAMEA104125072_contigs,1
ERZ3250549,1
SAMN04285982_contigs,1
2352_Vc_ICDC_VC825,1
ERZ3495881,1
SAMEA3303588_contigs,1
2400_Vc_ICDC_VC2648,1
ERZ3163438,1
SAMEA2519000_contigs,1
GCA_015757645_1_PDT000787887_1_genomic,1
ERZ3488199,1
SAMEA104090614_contigs,1
SAMEA3303642_contigs,1
ERZ3155075,1
ERZ3163482,1
SAMEA3303424_contigs,1
SAMEA104090680_contigs,1
ERZ3250390,1
ERZ3044446,1
ERZ9451778,1
1539_Vc_A5,1
GCA_002911455_1_ASM291145v1_genomic,1
SAMEA2696123_contigs,1
GCA_015791415_1_PDT000433067_1_genomic,1
GCA_015754705_1_PDT000789100_1_genomic,1
ERZ3072489,1
GCA_009858855_1_ASM985885v1_genomic,1
ERZ3044524,1
GCA_015754025_1_PDT000789135_1_genomic,1
GCA_015795575_1_PDT000432844_1_genomic,1
ERZ3495716,1
SAMEA104090753_contigs,1
ERZ3044614,1
SAMEA103908354_contigs,1
ERZ3072670,1
GCA_019458445_1_ASM1945844v1_genomic,1
SAMEA3303623_contigs,1
ERZ3072001,1
GCA_015795555_1_PDT000432846_1_genomic,1
GCA_024216275_1_PDT001357255_1_genomic,1
GCA_015759205_1_PDT000787755_1_genomic,1
ERZ9451760,1
SAMEA104090859_contigs,1
3240_YA00059736,1
GCA_015755185_1_PDT000789072_1_genomic,1
ERZ9451799,1
GCA_015792295_1_PDT000433021_1_genomic,1
GCA_015759905_1_PDT000787738_1_genomic,1
ERZ3044432,1
ERZ4181682,1
SAMEA3303583_contigs,1
ERZ3495961,1
GCA_015753705_1_PDT000789145_1_genomic,1
SAMEA2698330_contigs,1
ERZ3072496,1
GCA_015756945_1_PDT000787911_1_genomic,1
GCA_024630675_1_PDT001383772_1_genomic,1
GCA_015795495_1_PDT000432843_1_genomic,1
GCA_015756545_1_PDT000787859_1_genomic,1
SAMN04286057_contigs,1
ERZ3044565,1
GCA_015761805_1_PDT000787719_1_genomic,1
ERZ3250722,1
SAMEA104090871_contigs,1
SAMEA3303650_contigs,1
GCA_024621125_1_PDT001383705_1_genomic,1
GCA_007624205_1_ASM762420v1_genomic,1
SAMN04286011_contigs,1
SAMEA104090788_contigs,1
SAMN08862107_contigs,1
ERZ2887516,1
GCA_024630615_1_PDT001383775_1_genomic,1
ERZ3071971,1
ERZ3044537,1
ERZ3485894,1
SAMEA3303464_contigs,1
GCA_015759725_1_PDT000787763_1_genomic,1
ERZ3044674,1
SAMEA103907206_contigs,1
ERZ3250414,1
ERZ3044453,1
SAMEA3303647_contigs,1
1513_Vc_4656,1
GCA_015754925_1_PDT000789084_1_genomic,1
GCA_015754585_1_PDT000789113_1_genomic,1
SAMN03266809_contigs,1
GCA_001521835_1_ASM152183v1_genomic,1
ERZ3044527,1
ERZ3250543,1
SAMEA1484045_contigs,1
ERZ3072490,1
SAMEA104090846_contigs,1
SAMEA104090744_contigs,1
SAMEA104090691_contigs,1
ERZ3044601,1
ERZ3155633,1
ERZ3163465,1
ERZ3496000,1
ERZ4181666,1
SAMEA3303387_contigs,1
1816_Vc_M888,1
ERZ3250489,1
SAMEA2518993_contigs,1
SAMN04286024_contigs,1
ERZ3044451,1
SAMEA103910208_contigs,1
SAMEA104090724_contigs,1
ERZ9451802,1
GCA_024630635_1_PDT001383774_1_genomic,1
SAMEA3303436_contigs,1
GCA_015796555_1_PDT000432769_1_genomic,1
GCA_027142445_1_PDT001538182_1_genomic,1
GCA_900604885_1_ASM90060488v1_genomic,1
SAMEA2203477_contigs,1
SAMEA3303686_contigs,1
SAMEA104090839_contigs,1
GCA_015794995_1_PDT000432833_1_genomic,1
GCA_015795735_1_PDT000432814_1_genomic,1
ERZ4181672,1
GCA_015761615_1_PDT000787699_1_genomic,1
GCA_015754475_1_PDT000789101_1_genomic,1
ERZ3044491,1
SAMEA4074156_contigs,1
N16961,1
SAMEA3303475_contigs,1
GCA_015760245_1_PDT000787735_1_genomic,1
SAMEA3303430_contigs,1
GCA_016164155_1_PDT000795310_1_genomic,1
ERZ3044586,1
GCA_015757505_1_PDT000787864_1_genomic,1
SAMEA1484008_contigs,1
ERZ3213668,1
ERZ3250576,1
SAMEA2203472_contigs,1
SAMEA3303519_contigs,1
GCA_015760865_1_PDT000787687_1_genomic,1
SAMEA104090616_contigs,1
ERZ3044639,1
GCA_015758345_1_PDT000787816_1_genomic,1
ERZ3046472,1
ERZ3250492,1
ERZ3250757,1
ERZ3044460,1
SAMEA3303473_contigs,1
ERZ3495771,1
SAMEA3303593_contigs,1
GCA_024631755_1_PDT001383711_1_genomic,1
ERZ3046492,1
ERZ3513235,1
SAMEA3303547_contigs,1
GCA_015761765_1_PDT000787696_1_genomic,1
GCA_015757325_1_PDT000787876_1_genomic,1
SAMEA3912525_contigs,1
ERZ3250728,1
SAMEA104090888_contigs,1
SAMN09435583_contigs,1
SAMN08862338_contigs,1
ERZ3044710,1
SAMEA3303466_contigs,1
GCA_015795535_1_PDT000432827_1_genomic,1
ERZ9052016,1
SAMEA104090912_contigs,1
SAMEA3303506_contigs,1
GCA_024631635_1_PDT001383716_1_genomic,1
SAMEA101020168_contigs,1
SAMEA3303431_contigs,1
SAMEA103906386_contigs,1
SAMN04286034_contigs,1
GCA_015762315_1_PDT000787616_1_genomic,1
SAMEA1018707_contigs,1
ERZ3213656,1
SAMEA1018794_contigs,1
SAMEA2445184_contigs,1
ERZ3250727,1
ERZ3250714,1
VC75,1
SAMEA3303685_contigs,1
GCA_015811215_1_PDT000308786_2_genomic,1
GCA_015753885_1_PDT000789139_1_genomic,1
SAMEA104090802_contigs,1
GCA_015755225_1_PDT000789070_1_genomic,1
ERZ3071846,1
2404_Vc_ICDC_VC3777,1
ERZ3071625,1
GCA_015757465_1_PDT000787879_1_genomic,1
SAMEA2145658_contigs,1
ERZ3072733,1
ERZ3163185,1
ERZ9451804,1
ERZ3193759,1
ERZ3071610,1
GCA_024631135_1_PDT001383737_1_genomic,1
SAMEA1018293_contigs,1
GCA_015794275_1_PDT000432922_1_genomic,1
GCA_017948345_1_ASM1794834v1_genomic,1
SAMEA3356138_contigs,1
SAMEA2698326_contigs,1
SAMEA3303489_contigs,1
SAMEA103907199_contigs,1
SAMEA3903281_contigs,1
ERZ3250751,1
ERZ3072644,1
GCA_015747025_1_PDT000795305_1_genomic,1
GCA_007624285_1_ASM762428v1_genomic,1
SAMEA104090748_contigs,1
ERZ9399359,1
ERZ3250441,1
GCA_027142505_1_PDT001538179_1_genomic,1
GCA_015760905_1_PDT000787701_1_genomic,1
SAMEA1018772_contigs,1
ERZ3046503,1
ERZ4236893,1
GCA_024631515_1_PDT001383726_1_genomic,1
SAMEA2445098_contigs,1
ERZ3163597,1
ERZ3213248,1
GCA_015749045_1_PDT000793795_1_genomic,1
SAMEA2445119_contigs,1
SAMEA104090747_contigs,1
SAMEA3303541_contigs,1
3672_SNHZ2022VC01,1
SAMN04285992_contigs,1
GCA_032255315_1_PDT001910054_1_genomic,1
SAMEA104090819_contigs,1
SAMEA1484106_contigs,1
ERZ3250474,1
SAMEA103910218_contigs,1
ERZ3250498,1
GCA_015794255_1_PDT000432921_1_genomic,1
SAMEA2698350_contigs,1
ERZ2888496,1
ERZ9451741,1
GCA_015757125_1_PDT000787913_1_genomic,1
SAMEA104090868_contigs,1
GCA_015754265_1_PDT000789133_1_genomic,1
2330_Vc_ICDC_VC207,1
GCA_018074065_1_PDT000793853_1_genomic,1
SAMEA104090610_contigs,1
ERZ3044444,1
1707_Vc_E306,1
SAMEA104090817_contigs,1
ERZ3046491,1
GCA_015792635_1_PDT000433004_1_genomic,1
GCA_015758225_1_PDT000787826_1_genomic,1
ERZ3072764,1
ERZ3044560,1
GCA_024630375_1_PDT001383776_1_genomic,1
SAMEA104090774_contigs,1
ERZ2887523,1
SAMEA4057596_contigs,1
ERZ3044649,1
ERZ3044449,1
GCA_015795455_1_PDT000432828_1_genomic,1
ERZ3046483,1
ERZ3250479,1
SAMEA104090653_contigs,1
GCA_013378485_1_ASM1337848v1_genomic,1
ERZ3071986,1
SAMN04285989_contigs,1
ERZ2888655,1
GCA_015762445_1_PDT000787627_1_genomic,1
1860_Vc_NHCM_017,1
SAMEA104090711_contigs,1
SAMEA889336_contigs,1
SAMEA104090658_contigs,1
ERZ3250501,1
3602_GCA_021580455_1,1
GCA_015760205_1_PDT000787744_1_genomic,1
SAMEA104090739_contigs,1
ERZ9508812,1
ERZ3250436,1
ERZ3044551,1
GCA_032705985_1_PDT001927731_1_genomic,1
GCA_024621015_1_PDT001383745_1_genomic,1
SAMEA3303640_contigs,1
SAMEA2698318_contigs,1
SAMEA2445241_contigs,1
SAMEA3303612_contigs,1
SAMEA104090687_contigs,1
GCA_015793275_1_PDT000432918_1_genomic,1
GCA_015794635_1_PDT000432889_1_genomic,1
GCA_015760685_1_PDT000787711_1_genomic,1
ERZ3044519,1
GCA_015761645_1_PDT000787700_1_genomic,1
SAMEA2518999_contigs,1
GCA_008087115_1_ASM808711v1_genomic,1
GCA_015795475_1_PDT000432837_1_genomic,1
SAMEA3303484_contigs,1
ERZ2888648,1
ERZ2887534,1
1738_Vc_FC1817,1
GCA_015748025_1_PDT000793839_1_genomic,1
GCA_015793715_1_PDT000432940_1_genomic,1
2331_Vc_ICDC_VC211,1
SAMEA104090708_contigs,1
ERZ3044461,1
ERZ3046426,1
GCA_024629915_1_PDT001383804_1_genomic,1
SAMEA104090855_contigs,1
GCA_015762385_1_PDT000787629_1_genomic,1
SAMN08862303_contigs,1
SAMEA3303518_contigs,1
GCA_024630075_1_PDT001383794_1_genomic,1
ERZ3250737,1
ERZ3071937,1
SAMEA104124999_contigs,1
SAMEA4057598_contigs,1
ERZ3044558,1
SAMEA3303453_contigs,1
GCA_015756745_1_PDT000787896_1_genomic,1
SAMEA104090656_contigs,1
GCA_015753465_1_PDT000789127_1_genomic,1
2063_Vc_VC0101557,1
GCA_032345075_1_PDT001830083_1_genomic,1
GCA_001254675_1_5174_7_4_genomic,1
GCA_007624555_1_ASM762455v1_genomic,1
ERZ3110225,1
GCA_015761945_1_PDT000787651_1_genomic,1
SAMEA3303561_contigs,1
ERZ3110179,1
ERZ3046499,1
GCA_015759025_1_PDT000787801_1_genomic,1
ERZ3250502,1
GCA_015759815_1_PDT000787729_1_genomic,1
ERZ3213691,1
ERZ3044592,1
GCA_007624615_1_ASM762461v1_genomic,1
1515_Vc_4663,1
GCA_015760825_1_PDT000787690_1_genomic,1
ERZ2887514,1
SAMEA104090686_contigs,1
SAMEA3303432_contigs,1
SAMN00989301_contigs,1
ERZ3044630,1
ERZ3163518,1
SAMN04286046_contigs,1
SAMEA103905929_contigs,1
ERZ3044612,1
ERZ3250480,1
GCA_015794595_1_PDT000432891_1_genomic,1
GCA_015754125_1_PDT000789132_1_genomic,1
SAMEA3303486_contigs,1
ERZ3636931,1
SAMEA104090745_contigs,1
ERZ3071994,1
2138_Vc_506316,1
ERZ3072640,1
ERZ3250466,1
GCA_015760545_1_PDT000787715_1_genomic,1
SAMEA2203474_contigs,1
2366_Vc_ICDC_VC1194,1
GCA_015796335_1_PDT000432784_1_genomic,1
GCA_015756895_1_PDT000787900_1_genomic,1
SAMEA104090818_contigs,1
ERZ3044580,1
GCA_015811365_1_PDT000308781_2_genomic,1
ERZ3044505,1
SAMEA103900817_contigs,1
GCA_015794915_1_PDT000432805_1_genomic,1
ERZ3044714,1
SAMEA104090775_contigs,1
ERZ3044634,1
ERZ3250574,1
GCA_015760165_1_PDT000787748_1_genomic,1
SAMEA104090906_contigs,1
ERZ3044603,1
SAMEA3303399_contigs,1
ERZ4076242,1
SAMEA3303607_contigs,1
GCA_015750585_1_PDT000793539_1_genomic,1
GCA_027142465_1_PDT001538180_1_genomic,1
SAMEA104090690_contigs,1
SAMN04286059_contigs,1
GCA_015757105_1_PDT000787904_1_genomic,1
SAMEA104090895_contigs,1
SAMEA103910265_contigs,1
SAMEA104090828_contigs,1
ERZ3071622,1
GCA_015762285_1_PDT000787617_1_genomic,1
SAMEA103905205_contigs,1
GCA_015795675_1_PDT000432823_1_genomic,1
GCA_015797015_1_PDT000432774_1_genomic,1
GCA_015760585_1_PDT000787691_1_genomic,1
ERZ3044544,1
SAMEA889206_contigs,1
ERZ9451805,1
ERZ3250625,1
GCA_007624105_1_ASM762410v1_genomic,1
SAMEA2445099_contigs,1
ERZ3071623,1
GCA_001282605_1_ASM128260v1_genomic,1
SAMEA103905537_contigs,1
SAMEA2202785_contigs,1
ERZ3163584,1
SAMEA104090640_contigs,1
SAMEA104090833_contigs,1
GCA_015760305_1_PDT000787726_1_genomic,1
SAMEA104125085_contigs,1
GCA_015761445_1_PDT000787662_1_genomic,1
ERZ3044562,1
ERZ3250570,1
SAMEA104090858_contigs,1
ERZ3072488,1
ERZ3250759,1
